Unique_Squirrel_Id,Latitude,Longitude,Shift,Date,Age,Location,Specific_Location,Primary_Fur_Color,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
14E-AM-1008-13,40.77673898,-73.96929469,AM,2018-10-08,Adult,Above Ground,,Gray,False,False,True,True,True,,False,False,False,False,False,False,True,False
32E-AM-1007-09,40.79070042,-73.95987467,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,True,False,False,,False,False,False,False,False,True,False,False
9E-PM-1014-03,40.77306884,-73.97300396,PM,2018-10-14,Adult,Ground Plane,underneath a tree,Gray,False,False,False,True,True,,False,False,False,False,True,False,False,False
17E-PM-1018-01,40.77886002,-73.96879332,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
32D-AM-1013-02,40.79115587,-73.96126236,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
38E-AM-1010-03,40.79572855,-73.95624426,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,False
2F-PM-1014-04,40.76696143,-73.97576732,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
15D-PM-1017-03,40.77728055,-73.97011825,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
18C-AM-1018-01,40.78082298,-73.96955729,AM,2018-10-18,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
6D-PM-1020-05,40.77037477,-73.97522252,PM,2018-10-20,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
16F-PM-1013-03,40.77721256,-73.96747266,PM,2018-10-13,Juvenile,Above Ground,Woods,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,True
8D-PM-1007-04,40.7725695,-73.97361649,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,False
35B-PM-1013-01,40.7945052,-73.96143736,PM,2018-10-13,Juvenile,Ground Plane,,Gray,False,False,False,True,False,Did Not Notice Dog Sitting A Few Yards Away (10-20 Ft),False,False,False,True,False,False,True,False
33D-AM-1017-05,40.79162548,-73.95962513,AM,2018-10-17,Adult,Above Ground,,Black,False,False,True,False,True,,False,False,False,False,True,False,True,False
3I-AM-1010-02,40.76604342,-73.97218979,AM,2018-10-10,Adult,Above Ground,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
19G-PM-1017-02,40.78013264,-73.96488316,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,False,Patting Ground,False,False,False,False,True,False,False,True
1C-PM-1013-03,40.76727059,-73.97915362,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,False,False
15E-PM-1008-10,40.77731634,-73.96974711,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
38A-AM-1019-04,40.79734156,-73.95988755,AM,2018-10-19,Adult,Above Ground,,Gray,False,False,False,False,False,Walking,False,False,False,False,False,False,True,False
3B-PM-1007-06,40.76901146,-73.97870152,PM,2018-10-07,Juvenile,,,,False,False,False,True,False,,False,False,False,False,False,False,True,False
33D-PM-1006-01,40.79155893,-73.95985354,PM,2018-10-06,,Above Ground,,Gray,False,True,False,False,False,Hanging On Fence,True,False,False,True,False,False,False,True
37B-PM-1013-01,40.79595508,-73.95962322,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-AM-1010-06,40.77403438,-73.97519828,AM,2018-10-10,Juvenile,Above Ground,tree,Gray,False,False,True,False,False,Cleaning,False,False,False,False,False,False,True,False
20F-PM-1007-04,40.78128849,-73.96512504,PM,2018-10-07,Juvenile,Above Ground,climbed tree,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,False
33I-AM-1008-01,40.78964838,-73.95473987,AM,2018-10-08,Adult,Ground Plane,edge of park @ 98th (north),Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
15I-PM-1012-01,40.77611154,-73.9651218,PM,2018-10-12,Adult,Ground Plane,,Gray,True,False,False,True,True,,False,False,False,False,True,False,False,False
6B-PM-1017-05,40.77176005,-73.97673175,PM,2018-10-17,Adult,Ground Plane,,Gray,True,True,False,False,True,,False,False,False,False,False,False,False,False
9I-AM-1014-03,40.77077499,-73.96918454,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
34G-PM-1006-01,40.79191612,-73.95577101,PM,2018-10-06,Adult,Ground Plane,,Black,False,False,False,False,False,Digging,False,False,False,False,False,False,False,False
17D-AM-1008-03,40.77915441,-73.96971788,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,True,False,True,False
9I-PM-1010-05,40.77056887,-73.96869258,PM,2018-10-10,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,,False,False,False,False,False,False,False,True
1B-PM-1019-10,40.76783476,-73.97971223,PM,2018-10-19,Adult,Above Ground,Dog chased up tree,Cinnamon,False,False,True,False,False,,False,False,False,False,True,False,False,False
8A-PM-1014-03,40.773689,-73.97671643,PM,2018-10-14,Juvenile,Above Ground,,Gray,False,False,True,True,False,,False,False,False,False,False,False,False,False
42E-PM-1012-05,40.79811501,-73.95389387,PM,2018-10-12,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,True,False
21F-AM-1018-04,40.78141344,-73.96503878,AM,2018-10-18,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,True,False,False,False
16H-PM-1014-05,40.77732775,-73.96571714,PM,2018-10-14,Adult,Above Ground,tree,Gray,True,False,True,False,True,,False,False,False,False,True,False,True,False
35C-AM-1007-04,40.79375284,-73.95975935,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
12F-AM-1020-05,40.77414222,-73.96966882,AM,2018-10-20,Adult,Ground Plane,,Black,False,False,False,True,False,,False,False,False,False,True,False,False,False
2F-PM-1014-09,40.76673073,-73.97502856,PM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
12D-AM-1013-01,40.77512121,-73.97153759,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
27I-PM-1020-04,40.7853495,-73.95833003,PM,2018-10-20,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
19H-AM-1010-01,40.77936707,-73.96436644,AM,2018-10-10,,Ground Plane,near base of small tree,Gray,True,False,False,True,True,,False,False,False,False,False,False,True,False
38F-AM-1018-05,40.79540243,-73.95501313,AM,2018-10-18,Adult,Ground Plane,,Gray,True,False,False,False,False,Ran Up Tree,False,False,False,False,False,False,False,True
2B-PM-1013-07,40.76838791,-73.97943717,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,False,False,False,True,False,,False,False,False,False,False,True,False,False
4I-PM-1007-01,40.7672643,-73.97111781,PM,2018-10-07,Adult,Ground Plane,,Black,True,False,False,False,True,,False,False,False,False,False,False,False,True
4A-AM-1007-05,40.77019781,-73.97995943,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
2C-AM-1010-01,40.76761267,-73.97877363,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,False
20C-PM-1018-05,40.78196756,-73.96789237,PM,2018-10-18,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,True,False,False
16E-PM-1018-09,40.77803823,-73.96863707,PM,2018-10-18,Juvenile,Above Ground,On trunk,Cinnamon,False,False,True,False,False,,False,False,False,False,True,False,True,False
31A-AM-1010-03,40.79170172,-73.96429009,AM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
37G-PM-1007-05,40.79414349,-73.95461233,PM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,Jumping Around!,False,False,False,False,False,False,False,False
9I-AM-1014-07,40.77114458,-73.96840928,AM,2018-10-14,Adult,Ground Plane,,Cinnamon,False,False,True,True,True,,False,False,False,False,False,False,True,False
18G-PM-1013-04,40.77868231,-73.96574879,PM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,True,True,,False,False,False,False,False,False,False,True
33F-PM-1012-05,40.79139387,-73.95832018,PM,2018-10-12,Adult,Ground Plane,,Gray,True,False,False,False,True,,True,False,False,True,True,False,False,True
5E-AM-1008-10,40.76934229,-73.97582116,AM,2018-10-08,Adult,Above Ground,up a tree,Gray,True,False,False,False,True,,False,False,False,False,False,False,True,False
40D-PM-1013-03,40.79792289,-73.9557918,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
40D-AM-1013-07,40.79744973,-73.95596639,AM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,True
31D-PM-1006-02,40.79021226,-73.96086433,PM,2018-10-06,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
11F-AM-1013-01,40.77362412,-73.97025302,AM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
40C-AM-1017-01,40.79797546,-73.95736565,AM,2018-10-17,Adult,Ground Plane,,Gray,False,True,False,False,False,Chasing (#2),False,False,False,False,False,False,False,True
16F-PM-1013-01,40.77732897,-73.96733494,PM,2018-10-13,Adult,Ground Plane,Woods,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,True
12F-PM-1007-03,40.77457001,-73.96949386,PM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,False,False,True,False
13E-PM-1008-02,40.77588598,-73.97075714,PM,2018-10-08,Adult,Above Ground,,Gray,False,False,False,False,True,,False,False,False,True,False,False,True,False
37E-AM-1013-03,40.79491409,-73.95611037,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
12F-PM-1007-14,40.77444659,-73.96991341,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,True,True,True,,False,False,False,False,False,True,True,False
19E-PM-1018-03,40.78034824,-73.96761133,PM,2018-10-18,Adult,Ground Plane,Baseball field #3,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
5D-PM-1018-07,40.76959418,-73.97617764,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
15I-AM-1008-06,40.77555674,-73.96570404,AM,2018-10-08,Adult,Above Ground,,Cinnamon,False,False,False,True,False,,False,False,False,False,False,False,True,False
4G-AM-1006-03,40.76760514,-73.97341087,AM,2018-10-06,,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
33D-AM-1017-08,40.7923134,-73.9593411,AM,2018-10-17,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,True,False
40C-PM-1006-07,40.79734421,-73.95693181,PM,2018-10-06,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
37A-PM-1013-02,40.79613931,-73.96089874,PM,2018-10-13,Adult,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,False,False
42D-AM-1014-01,40.79885495,-73.95535215,AM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,True,False,,True,False,False,False,False,False,True,False
29D-AM-1014-05,40.78886938,-73.96233564,AM,2018-10-14,Adult,Ground Plane,Rocky area,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
22C-PM-1006-03,40.78381161,-73.96724134,PM,2018-10-06,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
14D-PM-1019-08,40.77741027,-73.97097382,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
11I-AM-1012-01,40.7726061,-73.96775009,AM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,True,False,False,True
21A-AM-1019-02,40.78422529,-73.96980803,AM,2018-10-19,Adult,Ground Plane,Tree & ground,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
13D-PM-1018-01,40.77617807,-73.97171355,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
40D-AM-1013-05,40.79775492,-73.955604,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,True,False,True,False
14D-PM-1019-06,40.77737571,-73.97105315,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,True,False,False,True,False
40G-PM-1013-04,40.79626438,-73.95324277,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
25I-AM-1012-03,40.7840083,-73.95949861,AM,2018-10-12,Adult,Above Ground,"on turn, see map",Cinnamon,True,True,False,True,False,,False,False,False,False,True,True,False,False
33D-AM-1017-06,40.79178004,-73.9594446,AM,2018-10-17,Adult,Above Ground,,Black,False,False,True,False,False,,True,True,False,False,False,False,False,True
6E-AM-1014-01,40.77039926,-73.97489434,AM,2018-10-14,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
33C-PM-1007-02,40.7921405,-73.96149728,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
16D-AM-1007-05,40.77873204,-73.96975832,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
12F-PM-1007-07,40.7743017,-73.96991248,PM,2018-10-07,Adult,Ground Plane,,Gray,True,True,True,False,True,,False,False,False,True,False,False,True,False
1B-AM-1012-03,40.76761066,-73.97992508,AM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
2B-PM-1013-02,40.76857215,-73.9801139,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
17B-PM-1012-03,40.78008228,-73.97074872,PM,2018-10-12,Adult,Above Ground,,Gray,True,True,False,False,False,2/3 Chasing Each Other,False,False,False,False,True,False,True,False
33E-PM-1012-08,40.79138896,-73.95836886,PM,2018-10-12,Adult,Ground Plane,,Gray,True,True,False,False,False,,False,False,False,False,False,False,False,False
15G-PM-1019-10,40.77628841,-73.96749788,PM,2018-10-19,Adult,Above Ground,on a log,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,True
14A-AM-1014-02,40.77871473,-73.9735195,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,True,False,True,,False,False,False,False,True,False,False,False
20F-PM-1007-07,40.78093268,-73.96527465,PM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,Watching,False,False,False,True,False,False,False,True
22A-AM-1008-04,40.78463507,-73.96943824,AM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,True,False,False,True
5I-AM-1010-04,40.76842172,-73.97092424,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,True,False,True,False
29C-AM-1007-01,40.78921601,-73.96371675,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
4C-AM-1006-01,40.76959712,-73.97718477,AM,2018-10-06,Juvenile,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,True,False,True,False
18I-PM-1007-02,40.77773733,-73.96390482,PM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,True,True,Hanging Upside Down,False,False,False,False,False,False,True,False
1D-AM-1006-08,40.7669225,-73.97848631,AM,2018-10-06,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
14I-AM-1013-01,40.77477582,-73.96623106,AM,2018-10-13,Adult,Above Ground,,Gray,True,False,True,False,False,,False,False,False,False,False,False,True,False
37E-AM-1013-02,40.79461807,-73.95623235,AM,2018-10-13,,Ground Plane,,Gray,True,True,False,False,False,,False,False,False,False,False,False,True,False
31C-PM-1010-02,40.79132081,-73.96242964,PM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
4A-AM-1007-04,40.77050319,-73.97928142,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,True,False
9G-AM-1007-03,40.77154183,-73.97140459,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
29D-PM-1010-02,40.78863745,-73.96207194,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,True,False,False,True
14B-AM-1007-02,40.77793157,-73.97308132,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
36G-PM-1012-02,40.79303538,-73.95454276,PM,2018-10-12,Adult,Above Ground,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
39D-PM-1012-04,40.79666746,-73.95662777,PM,2018-10-12,Juvenile,Above Ground,on tree trunk (descending from height of ~10 ft),Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
3E-AM-1006-08,40.76814219,-73.97547091,AM,2018-10-06,Adult,Above Ground,,Gray,False,False,False,True,False,,False,False,False,False,False,True,False,False
3H-PM-1014-03,40.76632845,-73.97347418,PM,2018-10-14,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,False,True
32E-AM-1007-11,40.79061793,-73.95978455,AM,2018-10-07,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
14D-PM-1019-13,40.77724978,-73.97082257,PM,2018-10-19,Adult,,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
41E-AM-1007-03,40.79801351,-73.95361987,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
21D-AM-1008-06,40.78235357,-73.9668922,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
16D-PM-1010-05,40.77817462,-73.96977877,PM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,True
30H-AM-1007-03,40.78771555,-73.95752586,AM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,True,False,True,False
40D-AM-1013-06,40.79731205,-73.95658242,AM,2018-10-13,Adult,Above Ground,,Gray,True,False,True,False,True,,True,False,False,False,True,False,False,True
37D-PM-1014-02,40.7948682,-73.9579967,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
42H-PM-1014-01,40.79777757,-73.95096282,PM,2018-10-14,Adult,Above Ground,,Cinnamon,False,False,False,False,False,,False,False,False,False,True,False,False,True
3D-AM-1006-05,40.76863998,-73.97742285,AM,2018-10-06,Adult,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,False,True
12E-AM-1017-04,40.77498825,-73.97116075,AM,2018-10-17,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
38E-AM-1010-06,40.79505363,-73.95595201,AM,2018-10-10,Adult,Above Ground,branches,Gray,True,True,False,False,False,Chasing And Being Chased By #7,False,False,False,False,True,False,True,False
6C-AM-1007-04,40.77127374,-73.9766477,AM,2018-10-07,Adult,Above Ground,,Gray,False,True,True,False,False,Chasing #5,False,False,False,False,False,False,True,False
2C-PM-1013-02,40.76743919,-73.97857092,PM,2018-10-13,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
33E-PM-1012-03,40.79117277,-73.95890164,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
38C-PM-1014-01,40.7962656,-73.95876786,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,True,False,False,False,False,False,False,False
35I-AM-1013-01,40.79159594,-73.95377032,AM,2018-10-13,Adult,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,True,False
8E-PM-1008-03,40.77229335,-73.97339443,PM,2018-10-08,Adult,Ground Plane,in between 2 trees,Gray,False,False,False,True,True,,False,False,False,False,False,True,False,False
10F-PM-1019-03,40.77257567,-73.9709991,PM,2018-10-19,Juvenile,Ground Plane,"Behind fence, grass",Gray,False,False,False,True,False,Eating (Nuts),False,False,False,False,False,True,False,False
21F-AM-1018-08,40.78156524,-73.96429679,AM,2018-10-18,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,True,False,True,False
7G-AM-1010-03,40.76994191,-73.97200502,AM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
37G-PM-1007-08,40.79405376,-73.95431338,PM,2018-10-07,Adult,,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
33I-AM-1008-02,40.78961218,-73.95477851,AM,2018-10-08,Adult,Above Ground,edge of park @ 98th,Gray,False,False,True,False,False,,False,False,False,False,True,False,True,False
9B-AM-1010-03,40.77384625,-73.9755656,AM,2018-10-10,Adult,Above Ground,,Gray,True,False,True,False,True,,False,False,False,False,False,False,True,False
1D-PM-1007-05,40.7669924,-73.97846859,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
31D-AM-1014-07,40.79050289,-73.96096929,AM,2018-10-14,,Ground Plane,Crossing path to tree,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
32I-AM-1013-03,40.78885692,-73.95561775,AM,2018-10-13,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
36E-AM-1013-02,40.7935398,-73.95693754,AM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,True,False,,False,False,False,False,False,False,False,True
5B-AM-1008-04,40.77081985,-73.97735206,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,True,False
19A-PM-1013-04,40.78263337,-73.97052601,PM,2018-10-13,Adult,Above Ground,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
3I-PM-1013-08,40.76651338,-73.97164025,PM,2018-10-13,Adult,Above Ground,,Black,False,False,True,False,False,,False,False,False,False,False,False,True,False
7F-AM-1008-07,40.77037056,-73.97279263,AM,2018-10-08,Adult,Above Ground,next to the hole of #6,Gray,False,False,False,False,False,Standing,False,False,False,False,False,False,True,False
34D-AM-1008-03,40.79261394,-73.95901917,AM,2018-10-08,Adult,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,True,False
14E-AM-1008-15,40.7762146,-73.96955183,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,True,Walking,False,False,False,False,False,False,True,False
8H-PM-1014-04,40.77019794,-73.97037326,PM,2018-10-14,Adult,Ground Plane,,Black,False,False,False,True,False,,False,False,False,False,False,False,True,False
21D-AM-1008-04,40.78262185,-73.96739495,AM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,True,False,False,True
20D-AM-1007-02,40.78108498,-73.9671534,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,Quieter,False,False,False,False,True,False,False,False
7I-PM-1013-06,40.76970078,-73.96980442,PM,2018-10-13,Adult,Ground Plane,Under the tree,Cinnamon,False,False,False,True,False,"Playing,Interacting With #7",False,False,False,False,True,False,False,True
34B-AM-1013-01,40.79389451,-73.96142184,AM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,True,Hopping,False,False,False,False,True,True,False,False
32C-AM-1014-06,40.79160482,-73.96119858,AM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,True
42E-PM-1012-04,40.79812577,-73.95385121,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
20G-PM-1013-01,40.78099163,-73.96453903,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,True,False,False,False,True,,False,False,False,False,True,False,False,True
40A-PM-1014-04,40.79903268,-73.95860859,PM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
3D-AM-1006-02,40.76847569,-73.97671436,AM,2018-10-06,Adult,Above Ground,tree,Cinnamon,True,False,True,False,False,,False,False,False,False,False,False,True,False
10H-AM-1014-06,40.7717104,-73.96915208,AM,2018-10-14,,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,False,False
17A-PM-1013-03,40.78051118,-73.97220565,PM,2018-10-13,Adult,Above Ground,tree,Gray,False,False,False,False,False,Grooming! & Scratching,False,False,False,False,False,False,True,False
28D-PM-1019-01,40.78843048,-73.96289828,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
16A-AM-1013-02,40.77946013,-73.97301813,AM,2018-10-13,Adult,Above Ground,,Black,False,False,False,False,True,,False,False,False,False,False,True,False,False
41B-AM-1010-04,40.79884487,-73.95763251,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
41D-AM-1014-03,40.79842014,-73.95544157,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
1F-PM-1019-01,40.76612618,-73.97681733,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
38C-PM-1014-10,40.79612604,-73.95770096,PM,2018-10-14,Juvenile,Above Ground,,Gray,False,False,True,True,True,Climbing (Down From ~10'),False,False,False,False,False,False,False,True
3F-AM-1006-08,40.76735654,-73.97458006,AM,2018-10-06,Juvenile,Ground Plane,close to tall tree & light post,Gray,True,False,False,False,True,,False,False,False,False,False,False,True,False
38D-PM-1006-03,40.79590399,-73.95656457,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
4E-AM-1020-03,40.76816382,-73.97568948,AM,2018-10-20,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
22C-PM-1006-07,40.78356352,-73.96698919,PM,2018-10-06,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
17E-AM-1017-09,40.77886499,-73.96753092,AM,2018-10-17,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
22G-PM-1018-01,40.78216323,-73.96308206,PM,2018-10-18,Adult,Ground Plane,,Gray,True,False,False,True,False,,False,False,False,True,False,False,True,False
38B-AM-1019-04,40.79631466,-73.95906321,AM,2018-10-19,Adult,Above Ground,,Gray,False,False,False,False,False,Sitting In Tree,True,True,False,True,False,False,True,False
19F-PM-1017-02,40.77977388,-73.96559698,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-07,40.76935621,-73.97877711,AM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,Together W/ #8,False,False,False,True,False,False,True,False
9C-PM-1006-02,40.77335612,-73.97553718,PM,2018-10-06,Adult,Above Ground,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
31E-PM-1006-09,40.79014737,-73.96055548,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
